Date;Client;ClientMACAddress;BaseRadioMAC;Slot;UserName;IPAddress;Reason;ReasonCode;TxPkts;TxBytes;RxPkts;RxBytes
2021-02-02 17:16:32;Association;de:d5:c4:d0:64:7c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.97
2021-02-22 07:58:40;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.98
2021-02-22 07:58:39;Association;0c:96:e6:3e:10:ed;d4:a0:2a:4b:53:e0;0;unknown;172.30.64.194
2021-02-22 07:58:39;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:58:39;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:58:38;Association;d0:05:e4:90:8c:6a;70:b3:17:8d:3f:c0;0;unknown;192.168.183.101
2021-02-22 07:58:37;Association;14:01:52:a6:0d:36;5c:83:8f:bf:2d:00;0;unknown;192.168.183.104
2021-02-22 07:58:36;Association;7c:38:ad:aa:eb:7f;5c:83:8f:d7:df:e0;0;unknown;192.168.183.97
2021-02-22 07:58:34;Association;d0:05:e4:90:8c:6a;70:b3:17:7e:24:00;0;unknown;unknown
2021-02-22 07:58:32;Association;90:63:3b:df:b9:65;d4:a0:2a:4b:2b:20;0;0602359705;172.30.102.104
2021-02-22 07:58:32;Association;90:63:3b:df:b9:65;d4:a0:2a:4b:2b:20;0;0602359705;172.30.102.104
2021-02-22 07:58:32;Association;90:63:3b:6d:7d:8e;5c:83:8f:bf:2b:70;0;unknown;192.168.183.98
2021-02-22 07:58:32;Association;24:5a:b5:ed:d0:4b;5c:83:8f:bf:57:90;1;unknown;192.168.182.124
2021-02-22 07:58:31;Association;24:5a:b5:ed:d0:4b;ec:bd:1d:41:73:50;0;unknown;192.168.182.124
2021-02-22 07:58:30;Association;e4:0e:ee:46:48:9c;5c:83:8f:b6:c5:10;1;unknown;172.30.65.60
2021-02-22 07:58:29;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.98
2021-02-22 07:58:28;Association;d4:ae:05:56:e9:75;58:97:bd:eb:9b:b0;0;0603822172;unknown
2021-02-22 07:58:28;Association;90:63:3b:6d:7d:8e;5c:83:8f:bb:c6:d0;0;unknown;192.168.183.98
2021-02-22 07:58:27;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.98
2021-02-22 07:58:25;Association;90:63:3b:6d:7d:8e;5c:83:8f:bb:c6:d0;0;unknown;192.168.183.98
2021-02-22 07:58:24;Association;7c:38:ad:aa:eb:7f;2c:36:f8:43:a0:d0;0;unknown;192.168.183.97
2021-02-22 07:58:22;Association;20:32:6c:66:45:2e;5c:83:8f:ce:d7:60;0;0603822172;172.30.102.135
2021-02-22 07:58:22;Association;20:32:6c:66:45:2e;5c:83:8f:ce:d7:60;0;0603822172;172.30.102.135
2021-02-22 07:58:21;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;0;unknown;192.168.182.123
2021-02-22 07:58:20;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.98
2021-02-22 07:58:16;Association;28:16:7f:fd:61:a7;5c:83:8f:bf:2d:d0;0;unknown;192.168.182.123
2021-02-22 07:58:13;Association;90:63:3b:6d:7d:8e;5c:83:8f:bb:c6:d0;0;unknown;192.168.183.98
2021-02-22 07:58:12;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:ce:d7:60;0;unknown;192.168.183.110
2021-02-22 07:58:11;Association;e0:24:81:74:24:cd;5c:83:8f:bf:2d:00;0;unknown;172.30.65.68
2021-02-22 07:58:10;Association;e0:24:81:74:24:cd;5c:83:8f:ac:52:c0;0;unknown;172.30.65.68
2021-02-22 07:58:09;Disassociated;0a:7f:66:4e:c6:d4;70:b3:17:8d:3f:00;0;unknown;192.168.183.106;Disassociatedduetoinactivity;4;234673l;287813492l;33039l;5798982l
2021-02-22 07:58:09;Disassociated;0a:7f:66:4e:c6:d4;70:b3:17:8d:3f:00;0;unknown;192.168.183.106;Disassociatedduetoinactivity;4;234673l;287813492l;33039l;5798982l
2021-02-22 07:58:09;Disassociated;0a:7f:66:4e:c6:d4;70:b3:17:8d:3f:00;0;unknown;192.168.183.106;Disassociatedduetoinactivity;4
2021-02-22 07:58:09;Association;24:5a:b5:ed:d0:4b;5c:83:8f:bf:57:90;1;unknown;192.168.182.124
2021-02-22 07:58:05;Association;dc:89:83:c5:96:fd;5c:83:8f:dc:d0:f0;0;0603822172;unknown
2021-02-22 07:58:05;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;0;0602359705;172.30.102.104
2021-02-22 07:58:05;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;0;0602359705;172.30.102.104
2021-02-22 07:58:03;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;1;0602359705;172.30.102.104
2021-02-22 07:58:03;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;1;0602359705;172.30.102.104
2021-02-22 07:58:01;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:80;1;unknown;192.168.183.110
2021-02-22 07:58:01;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:58:01;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:58:00;Association;24:5a:b5:ed:d0:4b;ec:bd:1d:41:73:50;0;unknown;192.168.182.124
2021-02-22 07:57:59;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;1;0602359705;172.30.102.104
2021-02-22 07:57:59;Association;90:63:3b:df:b9:65;c4:14:3c:41:fe:f0;1;0602359705;172.30.102.104
2021-02-22 07:57:59;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;0;unknown;192.168.182.123
2021-02-22 07:57:55;Association;e0:24:81:74:24:cd;5c:83:8f:bf:2d:00;0;unknown;unknown
2021-02-22 07:57:54;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:00;0;unknown;192.168.182.123
2021-02-22 07:57:48;Association;24:5a:b5:ed:d0:4b;5c:83:8f:ac:52:e0;1;unknown;192.168.182.124
2021-02-22 07:57:46;Association;24:5a:b5:ed:d0:4b;ec:bd:1d:41:73:50;0;unknown;unknown
2021-02-22 07:57:41;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.98
2021-02-22 07:57:40;Association;90:63:3b:6d:7d:8e;5c:83:8f:bb:c6:d0;0;unknown;192.168.183.98
2021-02-22 07:57:39;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.98
2021-02-22 07:57:22;Association;32:68:cc:e1:e9:7f;5c:83:8f:c1:eb:00;0;0603822172;unknown
2021-02-22 07:57:22;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.65.65
2021-02-22 07:57:09;Association;36:36:3d:35:68:8d;70:b3:17:7d:3c:a0;0;0602359705;172.30.102.136
2021-02-22 07:57:09;Association;36:36:3d:35:68:8d;70:b3:17:7d:3c:a0;0;0602359705;172.30.102.136
2021-02-22 07:57:09;Association;36:36:3d:35:68:8d;5c:83:8f:bf:2b:70;0;0602359705;172.30.102.136
2021-02-22 07:56:50;Association;6a:2f:d1:0a:9b:27;ec:bd:1d:52:79:d0;1;0603822172;unknown
2021-02-22 07:56:48;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;0;unknown;172.30.65.65
2021-02-22 07:56:40;Association;e0:dc:ff:31:81:3c;ec:bd:1d:41:60:20;0;carloss.pilco@espoch.edu.ec;unknown
2021-02-22 07:56:35;Association;fc:19:99:5c:5a:5f;5c:83:8f:b6:96:f0;0;unknown;unknown
2021-02-22 07:56:30;Association;36:36:3d:35:68:8d;70:b3:17:7d:b5:80;0;0602359705;unknown
2021-02-22 07:56:20;Association;06:7f:04:cb:17:2a;5c:83:8f:c1:ea:c0;0;unknown;172.30.102.133
2021-02-22 07:56:19;Association;20:32:6c:66:45:2e;5c:83:8f:c1:eb:00;0;0603822172;172.30.102.135
2021-02-22 07:56:19;Association;20:32:6c:66:45:2e;5c:83:8f:c1:eb:00;0;0603822172;172.30.102.135
2021-02-22 07:56:15;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;0;unknown;192.168.182.123
2021-02-22 07:56:08;Association;20:32:6c:66:45:2e;5c:83:8f:ce:d7:60;0;0603822172;172.30.102.135
2021-02-22 07:56:08;Association;20:32:6c:66:45:2e;5c:83:8f:ce:d7:60;0;0603822172;172.30.102.135
2021-02-22 07:56:03;Association;06:7f:04:cb:17:2a;5c:83:8f:c1:ea:c0;1;unknown;172.30.102.133
2021-02-22 07:55:59;Association;7e:30:3c:9b:2c:8f;5c:83:8f:c1:ea:c0;0;unknown;172.30.102.134
2021-02-22 07:55:58;Association;fc:19:99:5c:5a:5f;70:b3:17:8d:1e:a0;0;0603822172;172.30.102.110
2021-02-22 07:55:58;Association;fc:19:99:5c:5a:5f;70:b3:17:8d:1e:a0;0;0603822172;172.30.102.110
2021-02-22 07:55:55;Association;fc:19:99:5c:5a:5f;70:b3:17:7b:14:00;0;0603822172;172.30.102.110
2021-02-22 07:55:55;Association;fc:19:99:5c:5a:5f;70:b3:17:7b:14:00;0;0603822172;172.30.102.110
2021-02-22 07:55:54;Association;20:32:6c:66:45:2e;ec:bd:1d:3d:69:80;0;0603822172;172.30.102.135
2021-02-22 07:55:54;Association;20:32:6c:66:45:2e;ec:bd:1d:3d:69:80;0;0603822172;172.30.102.135
2021-02-22 07:55:54;Association;14:01:52:a6:0d:36;ec:bd:1d:52:79:d0;0;unknown;192.168.183.104
2021-02-22 07:55:48;Association;20:32:6c:66:45:2e;d4:a0:2a:4b:58:70;1;0603822172;unknown
2021-02-22 07:55:45;Association;7e:30:3c:9b:2c:8f;5c:83:8f:9f:9f:80;0;unknown;172.30.102.134
2021-02-22 07:55:42;Association;7e:30:3c:9b:2c:8f;ec:bd:1d:52:79:d0;0;unknown;172.30.102.134
2021-02-22 07:55:40;Association;7e:30:3c:9b:2c:8f;5c:83:8f:9f:9f:80;0;unknown;172.30.102.134
2021-02-22 07:55:37;Association;7e:30:3c:9b:2c:8f;ec:bd:1d:52:79:d0;0;unknown;172.30.102.134
2021-02-22 07:55:35;Association;7e:30:3c:9b:2c:8f;5c:83:8f:9f:9f:80;0;unknown;172.30.102.134
2021-02-22 07:55:35;Association;14:01:52:a6:0d:36;5c:83:8f:bf:55:10;0;unknown;192.168.183.104
2021-02-22 07:55:29;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:00;0;unknown;192.168.182.123
2021-02-22 07:55:27;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:00;0;unknown;192.168.182.123
2021-02-22 07:55:23;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;0;unknown;192.168.182.123
2021-02-22 07:55:22;Association;7e:30:3c:9b:2c:8f;ec:bd:1d:52:79:d0;0;unknown;172.30.102.134
2021-02-22 07:55:21;Association;06:7f:04:cb:17:2a;5c:83:8f:9f:9f:80;0;unknown;172.30.102.133
2021-02-22 07:55:09;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;1;unknown;192.168.182.123
2021-02-22 07:54:58;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.65.65
2021-02-22 07:54:58;Association;8a:80:85:39:33:00;5c:83:8f:d7:e4:80;1;unknown;172.30.65.65
2021-02-22 07:54:56;Association;7e:30:3c:9b:2c:8f;5c:83:8f:c1:ec:40;0;unknown;172.30.102.134
2021-02-22 07:54:56;Association;28:27:bf:56:91:d5;d4:a0:2a:4b:2b:20;0;0603822172;unknown
2021-02-22 07:54:54;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.98
2021-02-22 07:54:52;Association;7e:30:3c:9b:2c:8f;ec:bd:1d:3d:69:40;0;unknown;172.30.102.134
2021-02-22 07:54:49;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:80;1;unknown;192.168.183.110
2021-02-22 07:54:49;Association;90:63:3b:6d:7d:8e;5c:83:8f:bf:2b:70;0;unknown;192.168.183.98
2021-02-22 07:54:47;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:00;0;unknown;192.168.182.123
2021-02-22 07:54:39;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.98
2021-02-22 07:54:38;Association;90:63:3b:6d:7d:8e;5c:83:8f:bf:2b:70;0;unknown;192.168.183.98
2021-02-22 07:54:37;Association;7e:30:3c:9b:2c:8f;5c:83:8f:c1:ec:40;0;unknown;172.30.102.134
2021-02-22 07:54:37;Association;9c:a5:13:67:cd:ed;5c:83:8f:ce:b5:f0;0;unknown;172.30.65.62
2021-02-22 07:54:36;Association;fc:19:99:5c:5a:5f;18:8b:9d:b3:cd:00;0;0603822172;172.30.102.110
2021-02-22 07:54:36;Association;fc:19:99:5c:5a:5f;18:8b:9d:b3:cd:00;0;0603822172;172.30.102.110
2021-02-22 07:54:34;Association;7e:30:3c:9b:2c:8f;ec:bd:1d:3d:69:40;0;unknown;unknown
2021-02-22 07:54:33;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:d7:60;1;unknown;192.168.182.123
2021-02-22 07:54:32;Association;9c:a5:13:67:cd:ed;d4:a0:2a:4b:53:e0;0;unknown;172.30.65.62
2021-02-22 07:54:31;Association;06:7f:04:cb:17:2a;ec:bd:1d:3d:69:40;0;unknown;unknown
2021-02-22 07:54:24;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:ea:c0;0;unknown;192.168.182.123
2021-02-22 07:54:19;Disassociated;68:5d:43:a5:e2:7c;5c:83:8f:bf:29:f0;0;0602302101;172.30.102.124;Disassociatedduetoinactivity;4;2031l;1035494l;1754l;260521l
2021-02-22 07:54:19;Disassociated;68:5d:43:a5:e2:7c;5c:83:8f:bf:29:f0;0;0602302101;172.30.102.124;Disassociatedduetoinactivity;4;2031l;1035494l;1754l;260521l
2021-02-22 07:54:19;Disassociated;68:5d:43:a5:e2:7c;5c:83:8f:bf:29:f0;0;0602302101;172.30.102.124;Disassociatedduetoinactivity;4
2021-02-22 07:54:18;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;0;unknown;172.30.65.65
2021-02-22 07:54:17;Disassociated;dc:89:83:c5:96:fd;5c:83:8f:ac:52:e0;0;0603822172;172.30.102.109;Previousauthenticationnolongervalid;2;283191l;355853037l;90357l;20786118l
2021-02-22 07:54:12;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:c1:eb:00;0;unknown;192.168.183.110
2021-02-22 07:54:10;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:52:79:d0;0;unknown;192.168.183.110
2021-02-22 07:54:09;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:54:09;Association;90:63:3b:df:b9:65;00:08:2f:4b:67:70;0;0602359705;172.30.102.104
2021-02-22 07:54:09;Association;7c:2a:db:76:57:79;ec:bd:1d:52:71:30;0;0603822172;172.30.102.123
2021-02-22 07:54:09;Association;7c:2a:db:76:57:79;ec:bd:1d:52:71:30;0;0603822172;172.30.102.123
2021-02-22 07:54:07;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:c1:e6:d0;1;unknown;192.168.183.110
2021-02-22 07:54:04;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:c1:eb:80;0;unknown;192.168.183.110
2021-02-22 07:54:00;Association;7c:2a:db:76:57:79;d8:b1:90:d3:be:a0;1;0603822172;172.30.102.123
2021-02-22 07:54:00;Association;7c:2a:db:76:57:79;d8:b1:90:d3:be:a0;1;0603822172;172.30.102.123
2021-02-22 07:53:58;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.98
2021-02-22 07:53:57;Disassociated;dc:89:83:c5:96:fd;5c:83:8f:ac:52:e0;0;0603822172;172.30.102.109;IEEE802.1Xauthenticationfailed;23;283191l;355853037l;90357l;20786118l
2021-02-22 07:53:55;Association;28:16:7f:fd:61:a7;d4:a0:2a:4b:58:70;0;unknown;192.168.182.123
2021-02-22 07:53:52;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.98
2021-02-22 07:53:51;Association;fc:19:99:5c:5a:5f;5c:83:8f:9f:9f:80;0;0603822172;172.30.102.110
2021-02-22 07:53:51;Association;fc:19:99:5c:5a:5f;5c:83:8f:9f:9f:80;0;0603822172;172.30.102.110
2021-02-22 07:53:50;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:40;0;unknown;192.168.183.110
2021-02-22 07:53:49;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:e6:d0;0;unknown;192.168.182.123
2021-02-22 07:53:49;Association;9c:a5:13:67:cd:ed;5c:83:8f:ce:b5:f0;0;unknown;172.30.65.62
2021-02-22 07:53:47;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:40;1;unknown;192.168.183.110
2021-02-22 07:53:47;Association;e4:0e:ee:46:48:9c;5c:83:8f:b6:96:f0;0;unknown;172.30.65.60
2021-02-22 07:53:44;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:c1:eb:80;1;unknown;192.168.183.110
2021-02-22 07:53:44;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:80;1;unknown;192.168.182.123
2021-02-22 07:53:41;Association;8a:80:85:39:33:00;5c:83:8f:b6:96:f0;1;unknown;172.30.65.65
2021-02-22 07:53:38;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:ec:40;1;unknown;192.168.182.123
2021-02-22 07:53:35;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:40;1;unknown;192.168.183.110
2021-02-22 07:53:35;Association;8a:cb:5d:c2:eb:4f;ec:bd:1d:3d:69:40;1;unknown;192.168.183.110
2021-02-22 07:53:33;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:ec:40;0;unknown;192.168.182.123
2021-02-22 07:53:29;Association;28:16:7f:fd:61:a7;ec:bd:1d:3d:69:40;0;unknown;192.168.182.123
2021-02-22 07:53:23;Association;28:16:7f:fd:61:a7;70:b3:17:8d:20:60;0;unknown;192.168.182.123
2021-02-22 07:53:20;Association;8a:cb:5d:c2:eb:4f;00:08:2f:33:b6:c0;0;unknown;192.168.183.110
2021-02-22 07:53:19;Association;fc:19:99:5c:5a:5f;ec:bd:1d:52:79:d0;0;0603822172;172.30.102.110
2021-02-22 07:53:19;Association;fc:19:99:5c:5a:5f;ec:bd:1d:52:79:d0;0;0603822172;172.30.102.110
2021-02-22 07:53:18;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:b5:f0;1;unknown;192.168.182.123
2021-02-22 07:53:13;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:80;1;unknown;192.168.182.123
2021-02-22 07:53:11;Association;8a:80:85:39:33:00;5c:83:8f:d7:e4:80;1;unknown;172.30.65.65
2021-02-22 07:53:10;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:e6:d0;1;unknown;192.168.182.123
2021-02-22 07:53:06;Association;9c:a5:13:67:cd:ed;d4:a0:2a:4b:53:e0;0;unknown;172.30.65.62
2021-02-22 07:53:01;Association;28:16:7f:fd:61:a7;5c:83:8f:9f:9f:80;0;unknown;192.168.182.123
2021-02-22 07:52:58;Association;8a:80:85:39:33:00;18:8b:9d:b3:cd:00;1;unknown;172.30.65.65
2021-02-22 07:52:58;Association;8a:80:85:39:33:00;18:8b:9d:b3:cd:00;0;unknown;172.30.65.65
2021-02-22 07:52:57;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:00;0;unknown;192.168.182.123
2021-02-22 07:52:56;Association;8a:80:85:39:33:00;18:8b:9d:b3:cd:00;1;unknown;172.30.65.65
2021-02-22 07:52:50;Association;94:2d:dc:23:7c:94;5c:83:8f:ce:b5:f0;0;unknown;unknown
2021-02-22 07:52:44;Association;8a:80:85:39:33:00;d4:a0:2a:4b:2b:20;0;unknown;172.30.65.65
2021-02-22 07:52:44;Association;28:16:7f:fd:61:a7;d4:a0:2a:4b:58:70;1;unknown;192.168.182.123
2021-02-22 07:52:38;Association;0a:7f:66:4e:c6:d4;70:b3:17:8d:3f:00;0;unknown;192.168.183.106
2021-02-22 07:52:37;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:e6:d0;0;unknown;192.168.182.123
2021-02-22 07:52:37;Disassociated;c2:18:7c:eb:ed:35;5c:83:8f:bf:2b:70;0;0602966756;172.30.102.128;Disassociatedduetoinactivity;4;639l;373227l;791l;136142l
2021-02-22 07:52:37;Disassociated;c2:18:7c:eb:ed:35;5c:83:8f:bf:2b:70;0;0602966756;172.30.102.128;Disassociatedduetoinactivity;4;639l;373227l;791l;136142l
2021-02-22 07:52:37;Disassociated;c2:18:7c:eb:ed:35;5c:83:8f:bf:2b:70;0;0602966756;172.30.102.128;Disassociatedduetoinactivity;4
2021-02-22 07:52:34;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:eb:80;1;unknown;192.168.182.123
2021-02-22 07:52:32;Association;14:96:e5:e3:58:dd;d8:b1:90:d3:be:a0;0;1705621397;172.30.102.107
2021-02-22 07:52:31;Association;14:96:e5:e3:58:dd;d8:b1:90:d3:be:a0;0;1705621397;172.30.102.107
2021-02-22 07:52:29;Association;8a:80:85:39:33:00;00:08:2f:33:b6:c0;0;unknown;172.30.65.65
2021-02-22 07:52:28;Association;fc:19:99:5c:5a:5f;5c:83:8f:d7:f7:50;0;0603822172;172.30.102.110
2021-02-22 07:52:28;Association;fc:19:99:5c:5a:5f;5c:83:8f:d7:f7:50;0;0603822172;172.30.102.110
2021-02-22 07:52:24;Association;0a:7f:66:4e:c6:d4;70:b3:17:7e:24:00;0;unknown;192.168.183.106
2021-02-22 07:52:24;Association;7c:2a:db:76:57:79;18:8b:9d:c5:9a:10;0;0603822172;172.30.102.123
2021-02-22 07:52:24;Association;7c:2a:db:76:57:79;18:8b:9d:c5:9a:10;0;0603822172;172.30.102.123
2021-02-22 07:52:22;Association;8a:80:85:39:33:00;5c:83:8f:c1:eb:70;0;unknown;172.30.65.65
2021-02-22 07:52:19;Association;8a:80:85:39:33:00;00:08:2f:33:b6:c0;1;unknown;172.30.65.65
2021-02-22 07:52:14;Association;b6:6e:a9:5e:11:e2;58:35:d9:77:dd:40;0;0602359705;unknown
2021-02-22 07:52:12;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:ec:40;0;unknown;192.168.182.123
2021-02-22 07:52:08;Association;8a:80:85:39:33:00;ec:bd:1d:3d:69:40;0;unknown;172.30.65.65
2021-02-22 07:52:08;Association;0a:7f:66:4e:c6:d4;70:b3:17:7e:2b:40;0;unknown;192.168.183.106
2021-02-22 07:51:57;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:b5:f0;1;unknown;192.168.182.123
2021-02-22 07:51:55;Association;8a:80:85:39:33:00;5c:83:8f:bf:2b:70;1;unknown;172.30.65.65
2021-02-22 07:51:52;Association;28:16:7f:fd:61:a7;ec:bd:1d:3d:69:40;0;unknown;192.168.182.123
2021-02-22 07:51:50;Association;8a:80:85:39:33:00;5c:83:8f:bf:2b:70;0;unknown;unknown
2021-02-22 07:51:50;Association;0a:7f:66:4e:c6:d4;70:b3:17:7e:4f:00;0;unknown;192.168.183.106
2021-02-22 07:51:49;Association;0a:7f:66:4e:c6:d4;70:b3:17:7e:4f:e0;0;unknown;192.168.183.106
2021-02-22 07:51:47;Association;28:16:7f:fd:61:a7;5c:83:8f:c1:ec:40;0;unknown;192.168.182.123
2021-02-22 07:51:45;Association;fc:19:99:5c:5a:5f;ec:bd:1d:41:73:50;0;0603822172;172.30.102.110
2021-02-22 07:51:45;Association;fc:19:99:5c:5a:5f;ec:bd:1d:41:73:50;0;0603822172;172.30.102.110
2021-02-22 07:51:38;Association;0a:7f:66:4e:c6:d4;70:b3:17:8d:40:e0;0;unknown;192.168.183.106
2021-02-22 07:51:38;Association;70:66:55:00:dd:67;c4:0a:cb:24:b7:80;0;unknown;unknown
2021-02-22 07:51:38;Association;28:16:7f:fd:61:a7;6c:fa:89:a6:9f:a0;0;unknown;192.168.182.123
2021-02-22 07:51:35;Disassociated;ac:07:5f:27:a5:b0;d4:a0:2a:4b:53:e0;0;unknown;172.30.65.61;Disassociatedduetoinactivity;4;186l;100767l;203l;27850l
2021-02-22 07:51:35;Disassociated;ac:07:5f:27:a5:b0;d4:a0:2a:4b:53:e0;0;unknown;172.30.65.61;Disassociatedduetoinactivity;4;186l;100767l;203l;27850l
2021-02-22 07:51:35;Disassociated;ac:07:5f:27:a5:b0;d4:a0:2a:4b:53:e0;0;unknown;172.30.65.61;Disassociatedduetoinactivity;4
2021-02-22 07:51:30;Association;7c:38:ad:aa:eb:7f;5c:83:8f:bf:53:d0;0;unknown;192.168.183.97
2021-02-22 07:51:26;Association;0a:7f:66:4e:c6:d4;6c:fa:89:a6:9f:a0;0;unknown;192.168.183.106
2021-02-22 07:51:25;Association;0a:7f:66:4e:c6:d4;58:97:bd:eb:9b:b0;0;unknown;192.168.183.106
2021-02-22 07:51:13;Association;0a:7f:66:4e:c6:d4;6c:fa:89:a6:9f:a0;0;unknown;192.168.183.106
2021-02-22 07:51:12;Association;28:16:7f:fd:61:a7;5c:83:8f:ce:b5:f0;1;unknown;unknown
2021-02-22 07:51:04;Association;0a:7f:66:4e:c6:d4;58:97:bd:eb:9b:b0;0;unknown;192.168.183.106
2021-02-22 07:51:04;Association;8a:cb:5d:c2:eb:4f;5c:83:8f:dc:dd:50;1;unknown;192.168.183.110
2021-02-22 07:51:03;Association;0a:7f:66:4e:c6:d4;5c:83:8f:c1:e6:d0;0;unknown;192.168.183.106
2021-02-22 07:51:02;Association;0a:7f:66:4e:c6:d4;d4:a0:2a:4b:46:d0;0;unknown;192.168.183.106
2021-02-22 07:50:49;Association;90:94:97:d8:82:f4;ec:bd:1d:41:73:50;0;0604429993;unknown
2021-02-22 07:50:36;Association;7c:23:02:a3:15:74;d4:a0:2a:4b:53:e0;0;0602659435;unknown
2021-02-22 07:50:33;Association;0a:7f:66:4e:c6:d4;5c:83:8f:c1:eb:00;0;unknown;192.168.183.106
2021-02-22 07:50:28;Association;0a:7f:66:4e:c6:d4;d4:a0:2a:4b:46:d0;0;unknown;192.168.183.106
2021-02-22 07:50:27;Association;0a:7f:66:4e:c6:d4;5c:83:8f:ce:d7:60;0;unknown;192.168.183.106
2021-02-22 07:50:27;Association;0a:7f:66:4e:c6:d4;5c:83:8f:c1:e6:d0;0;unknown;192.168.183.106
2021-02-22 07:50:27;Association;0a:7f:66:4e:c6:d4;5c:83:8f:c1:e6:d0;0;unknown;192.168.183.106
2021-02-22 07:50:27;Association;0a:7f:66:4e:c6:d4;5c:83:8f:c1:e6:d0;0;unknown;192.168.183.106
2021-02-22 07:50:26;Association;0a:7f:66:4e:c6:d4;5c:83:8f:ce:d7:60;0;unknown;192.168.183.106
2021-02-22 07:50:26;Association;0a:7f:66:4e:c6:d4;5c:83:8f:ce:d7:60;0;unknown;192.168.183.106
2021-02-22 07:50:25;Association;0a:7f:66:4e:c6:d4;d4:a0:2a:4b:46:d0;0;unknown;192.168.183.106
2021-02-22 07:50:22;Association;aa:f0:e6:83:43:3b;5c:83:8f:ce:b5:f0;0;unknown;172.30.65.63
2021-02-22 07:50:21;Association;28:16:7f:fd:61:a7;70:b3:17:8d:41:20;0;unknown;unknown
